gamma,k,seed,pnl_usd,return_pct,sharpe,max_drawdown_pct,inv_max,inv_final,spread_mean,spread_std
0.1,100.0,20240101,274.86,0.2748600000000101,0.05864303942359677,-0.023132764913054448,394,1,2.996078431372549,0.06250389659060032
0.1,100.0,20240102,156.14000000000033,0.1561399999999935,0.027007972223321807,-0.06331657067712435,380,-31,2.9981792717086835,0.04876443764173029
0.1,100.0,20240103,255.52999999999975,0.2555300000000038,0.056656485229598465,-0.031066464636331368,321,73,2.9984593837535014,0.05156610655446845
0.01,100.0,20240101,274.86,0.2748600000000101,0.05864303942359677,-0.023132764913054448,394,1,2.996078431372549,0.06250389659060032
0.01,100.0,20240102,230.61000000000013,0.23060999999999776,0.043358297539007405,-0.031400025950441064,364,25,2.995518207282913,0.06680068283700621
0.1,100.0,20240104,189.08999999999924,0.18909000000000287,0.0383434880161795,-0.03459970378182472,345,59,2.9985994397759104,0.04097494168932219
0.01,100.0,20240103,221.46000000000095,0.22146000000000665,0.04763583332971379,-0.023796730405115436,276,92,2.9978991596638656,0.051546319245209846
0.01,100.0,20240104,222.0,0.22200000000001108,0.04263085259698856,-0.03734924506940817,409,-37,2.996498599439776,0.05907308607113834
