gamma,k,n,pnl_mean,pnl_ci95,sharpe_mean,sharpe_ci95,inv_max_mean,inv_max_ci95,max_drawdown_pct_mean,spread_mean,spread_std_mean
0.01,100.0,4.0,237.23250000000027,24.92417692943922,0.04806700572232663,0.007240559674397561,360.75,58.326468262702136,-0.02891969158450478,2.996498599439776,0.05998099618598868
0.1,100.0,4.0,218.90499999999983,54.566238367816126,0.045162746223174136,0.01486160056285679,360.0,32.512770824195634,-0.03802887600208372,2.997829131652661,0.05095234561903031
