gamma,k,seed,pnl_usd,return_pct,sharpe,max_drawdown_pct,inv_max,inv_final,spread_mean,spread_std
0.5,50.0,20240101,334.3800000000001,0.3343800000000119,0.06352957782937162,-0.01231408132163074,286,228,4.936834733893558,0.24327701144654076
0.5,50.0,20240102,294.60000000000036,0.2946000000000115,0.05600763077639565,-0.025676405303250563,248,-248,4.913165266106443,0.28408858920125074
